question_id,main_tag,creation_datetime_utc,creation_date_utc,weekday_utc,score,answer_count,is_answered,view_count,title,link,tags
79825968,ios,2025-11-20T21:20:11+00:00,2025-11-20,3,1,1,True,211,iOS 26: UIScrollView topEdgeEffect not applied,https://stackoverflow.com/questions/79825968/ios-26-uiscrollview-topedgeeffect-not-applied,ios;swift;uiscrollview
79827070,ios,2025-11-22T02:24:50+00:00,2025-11-22,5,0,0,False,93,How to correctly call an iOS completionHandler block from Delphi without crashing?,https://stackoverflow.com/questions/79827070/how-to-correctly-call-an-ios-completionhandler-block-from-delphi-without-crashin,ios;objective-c;delphi;firemonkey;objective-c-blocks
79827662,ios,2025-11-23T03:05:02+00:00,2025-11-23,6,1,2,True,166,How can I migrate NotificationCenter code to Swift 6 concurrency?,https://stackoverflow.com/questions/79827662/how-can-i-migrate-notificationcenter-code-to-swift-6-concurrency,ios;swift;concurrency;foundation
79827816,ios,2025-11-23T10:43:44+00:00,2025-11-23,6,0,1,True,89,NSURLSession — How to upload a large file and download a large file in background in the same request?,https://stackoverflow.com/questions/79827816/nsurlsession-how-to-upload-a-large-file-and-download-a-large-file-in-backgroun,ios;objective-c;nsurlsession
79827968,ios,2025-11-23T16:03:48+00:00,2025-11-23,6,0,1,False,56,"Error: Native module RNFBAppModule not found. Re-check module install, linking, configuration, build and install steps",https://stackoverflow.com/questions/79827968/error-native-module-rnfbappmodule-not-found-re-check-module-install-linking,ios;xcode;react-native
79827985,ios,2025-11-23T16:35:43+00:00,2025-11-23,6,0,1,True,70,Floating button that shows on top of sheets?,https://stackoverflow.com/questions/79827985/floating-button-that-shows-on-top-of-sheets,ios;swiftui
79828062,ios,2025-11-23T19:22:42+00:00,2025-11-23,6,0,0,False,56,Google AdMob ads suddenly stopped showing in my iOS app (Timeout → Invalid Request error),https://stackoverflow.com/questions/79828062/google-admob-ads-suddenly-stopped-showing-in-my-ios-app-timeout-%e2%86%92-invalid-reque,ios;admob;google-mobile-ads
79828216,ios,2025-11-24T01:52:06+00:00,2025-11-24,0,1,1,False,44,Detecting revoked in app purchases of consumable products for iOS,https://stackoverflow.com/questions/79828216/detecting-revoked-in-app-purchases-of-consumable-products-for-ios,ios;mobile;in-app-purchase
79828451,ios,2025-11-24T09:22:48+00:00,2025-11-24,0,-1,1,True,91,How to reduce top padding of NavigationBar to match native Apple apps?,https://stackoverflow.com/questions/79828451/how-to-reduce-top-padding-of-navigationbar-to-match-native-apple-apps,ios;swift;swiftui;navigationbar;swiftui-navigationstack
79828538,ios,2025-11-24T10:53:11+00:00,2025-11-24,0,1,0,False,74,Vertical paging using TabView breaks layout in SwiftUI,https://stackoverflow.com/questions/79828538/vertical-paging-using-tabview-breaks-layout-in-swiftui,ios;swiftui;tabview;pager
79828761,ios,2025-11-24T14:35:38+00:00,2025-11-24,0,1,0,False,75,.alert inside .fullScreenCover is immediately dismissed when used inside specific view hierachy,https://stackoverflow.com/questions/79828761/alert-inside-fullscreencover-is-immediately-dismissed-when-used-inside-specifi,ios;swift;swiftui
79828905,ios,2025-11-24T16:58:22+00:00,2025-11-24,0,1,1,True,77,Increase height AND tappable area of TextField?,https://stackoverflow.com/questions/79828905/increase-height-and-tappable-area-of-textfield,ios;swiftui
79828960,ios,2025-11-24T17:56:54+00:00,2025-11-24,0,0,1,False,157,How can I achieve the same search behaviour as in iOS 26 Wallet app?,https://stackoverflow.com/questions/79828960/how-can-i-achieve-the-same-search-behaviour-as-in-ios-26-wallet-app,ios;arrays;swiftui
79829137,ios,2025-11-24T21:41:05+00:00,2025-11-24,0,2,0,False,81,Remote notification tap not handled when app is killed,https://stackoverflow.com/questions/79829137/remote-notification-tap-not-handled-when-app-is-killed,ios;swift;swiftui;apple-push-notifications
79829142,ios,2025-11-24T21:49:19+00:00,2025-11-24,0,0,2,True,85,Apple developer account for a reminder app,https://stackoverflow.com/questions/79829142/apple-developer-account-for-a-reminder-app,ios;iphone;expo;reminders
79829222,ios,2025-11-25T00:41:06+00:00,2025-11-25,1,0,0,False,82,Container Failing to Initialize After a Successful Migration &amp; Initialization,https://stackoverflow.com/questions/79829222/container-failing-to-initialize-after-a-successful-migration-initialization,ios;swift;xcode;swiftdata;swiftdata-migrations
79829274,ios,2025-11-25T03:23:16+00:00,2025-11-25,1,6,2,True,373,RealityKit&#39;s custom light entity causes a black artifact on my 3D model,https://stackoverflow.com/questions/79829274/realitykits-custom-light-entity-causes-a-black-artifact-on-my-3d-model,ios;swift;realitykit
79829503,ios,2025-11-25T09:27:08+00:00,2025-11-25,1,0,2,False,70,Firebase background handler on iOS runs inconsistently (works on Android),https://stackoverflow.com/questions/79829503/firebase-background-handler-on-ios-runs-inconsistently-works-on-android,ios;flutter;dart;apple-push-notifications
79829560,ios,2025-11-25T10:21:49+00:00,2025-11-25,1,1,0,False,108,How to present the new Game Center dashboard from within a SwiftUI app,https://stackoverflow.com/questions/79829560/how-to-present-the-new-game-center-dashboard-from-within-a-swiftui-app,ios;swiftui;game-center
79829563,ios,2025-11-25T10:27:59+00:00,2025-11-25,1,1,1,True,936,Flutter App Crashes on iOS 26 Physical Device with &quot;mprotect failed: Permission denied&quot; Error,https://stackoverflow.com/questions/79829563/flutter-app-crashes-on-ios-26-physical-device-with-mprotect-failed-permission,ios;flutter
79829690,ios,2025-11-25T12:12:26+00:00,2025-11-25,1,0,0,False,102,CocoaPods install error: “version of CocoaPods used to generate the lockfile (1.16.2) is higher than the current executable (1.15.2)” in react native,https://stackoverflow.com/questions/79829690/cocoapods-install-error-version-of-cocoapods-used-to-generate-the-lockfile-1,ios;ruby;xcode;react-native;cocoapods
79829717,ios,2025-11-25T12:39:26+00:00,2025-11-25,1,0,1,False,63,Facing an error of Swift.String : Swift.Error in heresdk,https://stackoverflow.com/questions/79829717/facing-an-error-of-swift-string-swift-error-in-heresdk,ios;swift;here-api;heremaps-ios-sdk
79829980,ios,2025-11-25T16:37:35+00:00,2025-11-25,1,1,1,True,94,no products or categories on the ViewController in TableView in iOS app with api woocommerce,https://stackoverflow.com/questions/79829980/no-products-or-categories-on-the-viewcontroller-in-tableview-in-ios-app-with-api,ios;swift;woocommerce
79830472,ios,2025-11-26T08:38:36+00:00,2025-11-26,2,1,0,False,56,ExternalPurchaseCustomLink.token(for:) returns nil on one TestFlight device (while isEligible == true),https://stackoverflow.com/questions/79830472/externalpurchasecustomlink-tokenfor-returns-nil-on-one-testflight-device-whi,ios;react-native
79830484,ios,2025-11-26T08:53:44+00:00,2025-11-26,2,2,1,False,78,How to add a working custom button to AVPictureInPictureController?,https://stackoverflow.com/questions/79830484/how-to-add-a-working-custom-button-to-avpictureinpicturecontroller,ios;swift
79830600,ios,2025-11-26T10:50:20+00:00,2025-11-26,2,0,3,True,104,Is it allowed to ask “Sign in with Apple” users for their real email address if they chose “Hide My Email”?,https://stackoverflow.com/questions/79830600/is-it-allowed-to-ask-sign-in-with-apple-users-for-their-real-email-address-if,ios;authentication;identity;user-experience;idp
79830664,ios,2025-11-26T12:00:01+00:00,2025-11-26,2,0,0,False,82,Expo app stuck on splash screen then Hermes OOM crash (3GB RAM) on both iOS &amp; Android simulators,https://stackoverflow.com/questions/79830664/expo-app-stuck-on-splash-screen-then-hermes-oom-crash-3gb-ram-on-both-ios-an,android;ios;react-native;expo
79830828,ios,2025-11-26T14:35:57+00:00,2025-11-26,2,2,1,True,216,List view bottom edges not being clipped ios 26,https://stackoverflow.com/questions/79830828/list-view-bottom-edges-not-being-clipped-ios-26,ios;swift;swiftui;swiftui-list;ios26
79830955,ios,2025-11-26T16:50:17+00:00,2025-11-26,2,3,1,True,154,"Using .presentationBackground(_: Style), but default sheet background is still visible",https://stackoverflow.com/questions/79830955/using-presentationbackground-style-but-default-sheet-background-is-still-v,ios;swiftui;swiftui-sheet
79831192,ios,2025-11-26T22:14:25+00:00,2025-11-26,2,7,2,True,292,Multi-line title in UIButton in a UITableViewHeaderFooterView causes UIViewAlertForUnsatisfiableConstraints warnings,https://stackoverflow.com/questions/79831192/multi-line-title-in-uibutton-in-a-uitableviewheaderfooterview-causes-uiviewalert,ios;swift;uibutton;autolayout;nslayoutconstraint
79831233,ios,2025-11-26T23:35:51+00:00,2025-11-26,2,0,1,False,100,Embedded Youtube-Player (WKYTPlayerView) Error 4,https://stackoverflow.com/questions/79831233/embedded-youtube-player-wkytplayerview-error-4,ios;youtube
79831309,ios,2025-11-27T03:20:54+00:00,2025-11-27,3,0,2,True,85,CloudKit data initial share sheet in Swift UI and iOS 26,https://stackoverflow.com/questions/79831309/cloudkit-data-initial-share-sheet-in-swift-ui-and-ios-26,ios;swift;swiftui;cloudkit
79831315,ios,2025-11-27T03:38:23+00:00,2025-11-27,3,0,0,False,67,iOS Firebase appears to hang due to StoreKit (which isn&#39;t being used),https://stackoverflow.com/questions/79831315/ios-firebase-appears-to-hang-due-to-storekit-which-isnt-being-used,ios;swift;firebase;firebase-authentication;storekit
79831361,ios,2025-11-27T05:27:24+00:00,2025-11-27,3,2,1,True,93,Saving password in passwords app is NOT working if I have password and confirm password textfield Swift IOS 26,https://stackoverflow.com/questions/79831361/saving-password-in-passwords-app-is-not-working-if-i-have-password-and-confirm-p,ios;swift;icloud;keychain
79831432,ios,2025-11-27T07:04:22+00:00,2025-11-27,3,1,1,True,74,Custom strokeStyle lineCap with corner radius,https://stackoverflow.com/questions/79831432/custom-strokestyle-linecap-with-corner-radius,ios;swift;swiftui
79831861,ios,2025-11-27T15:42:03+00:00,2025-11-27,3,0,1,True,264,How can we disable swipe back to dismiss a UIViewController in iOS 26? (UIKit),https://stackoverflow.com/questions/79831861/how-can-we-disable-swipe-back-to-dismiss-a-uiviewcontroller-in-ios-26-uikit,ios;swift;uikit;uinavigationcontroller
79832125,ios,2025-11-27T22:50:48+00:00,2025-11-27,3,-1,1,False,33,Ionic Angular ion-content inner-scroll has zero height on iOS preventing scrolling - all standard fixes attempted,https://stackoverflow.com/questions/79832125/ionic-angular-ion-content-inner-scroll-has-zero-height-on-ios-preventing-scrolli,ios;angular;ionic-framework
79832207,ios,2025-11-28T02:36:55+00:00,2025-11-28,4,0,1,True,102,Is it recommended to use PancakeView.MAUI?,https://stackoverflow.com/questions/79832207/is-it-recommended-to-use-pancakeview-maui,android;ios;maui
79832265,ios,2025-11-28T05:32:21+00:00,2025-11-28,4,0,0,False,45,Should I store android and iOS in app purchases together in the same collection/table?,https://stackoverflow.com/questions/79832265/should-i-store-android-and-ios-in-app-purchases-together-in-the-same-collection,android;ios;google-api;in-app-purchase;android-inapp-purchase
79832971,ios,2025-11-28T23:12:12+00:00,2025-11-28,4,1,1,True,293,Adjust UINavigationBar&#39;s UIBarButtonItem size and margin in iOS 26,https://stackoverflow.com/questions/79832971/adjust-uinavigationbars-uibarbuttonitem-size-and-margin-in-ios-26,ios;uikit
79833457,ios,2025-11-29T18:53:48+00:00,2025-11-29,5,-6,1,True,349,Expo Google OAuth with expo-auth-session: redirect_uri_mismatch and flowName=GeneralOAuthFlow when using auth.expo.io,https://stackoverflow.com/questions/79833457/expo-google-oauth-with-expo-auth-session-redirect-uri-mismatch-and-flowname-gen,ios;react-native;oauth-2.0;google-signin
79833995,ios,2025-11-30T15:27:57+00:00,2025-11-30,6,1,1,True,82,iOS 26 - Swipe to dismiss in a navigation controller by starting the swipe at the left edge of the screen and not center of screen,https://stackoverflow.com/questions/79833995/ios-26-swipe-to-dismiss-in-a-navigation-controller-by-starting-the-swipe-at-th,ios;swift;uikit;uinavigationcontroller;viewcontroller
79834514,ios,2025-12-01T08:41:44+00:00,2025-12-01,0,2,1,True,137,How do I remove the square white background behind the rounded corners of the keyboard in Xcode 26?,https://stackoverflow.com/questions/79834514/how-do-i-remove-the-square-white-background-behind-the-rounded-corners-of-the-ke,ios;swift;swiftui;liquid-glass
79834608,ios,2025-12-01T09:51:29+00:00,2025-12-01,0,1,1,True,123,How can I read the setting of the Liquid Glass design mode?,https://stackoverflow.com/questions/79834608/how-can-i-read-the-setting-of-the-liquid-glass-design-mode,ios;ios26
79834843,ios,2025-12-01T12:47:13+00:00,2025-12-01,0,0,2,True,65,Best way to toggle airplane mode and mobile data on iOS during automation tests,https://stackoverflow.com/questions/79834843/best-way-to-toggle-airplane-mode-and-mobile-data-on-ios-during-automation-tests,ios;automation;appium;webdriver-io;saucelabs
79834998,ios,2025-12-01T15:19:11+00:00,2025-12-01,0,2,1,True,107,How can we disable iOS ducking feature completely during our video call app?,https://stackoverflow.com/questions/79834998/how-can-we-disable-ios-ducking-feature-completely-during-our-video-call-app,ios;react-native;webrtc;avfoundation;avaudiosession
79835298,ios,2025-12-01T21:25:39+00:00,2025-12-01,0,0,0,False,108,Playing Apple Fairplay encrypted content on iOS 26,https://stackoverflow.com/questions/79835298/playing-apple-fairplay-encrypted-content-on-ios-26,ios;swift;encryption;ios26;fairplay
79835439,ios,2025-12-02T02:48:16+00:00,2025-12-02,1,3,0,False,118,Troubleshooting memory leak / retain cycle in Apple&#39;s camera app tutorial,https://stackoverflow.com/questions/79835439/troubleshooting-memory-leak-retain-cycle-in-apples-camera-app-tutorial,ios;swift;swiftui;avfoundation;observableobject
79835616,ios,2025-12-02T08:00:37+00:00,2025-12-02,1,0,0,False,81,How to remove unwanted top padding from sheet with searchable navigationBarDrawer placement?,https://stackoverflow.com/questions/79835616/how-to-remove-unwanted-top-padding-from-sheet-with-searchable-navigationbardrawe,ios;swift;swiftui;swiftui-navigationstack
79835922,ios,2025-12-02T13:26:21+00:00,2025-12-02,1,2,3,True,68,How can i remove the below space of navigation bar?,https://stackoverflow.com/questions/79835922/how-can-i-remove-the-below-space-of-navigation-bar,ios;swift;swiftui;swiftui-navigationstack;iosdeployment
79836094,ios,2025-12-02T16:22:07+00:00,2025-12-02,1,1,0,False,65,"WebView video player fullscreen, orientation &amp; watch-history sync issues in Flutter (webview_flutter 4.13.0)",https://stackoverflow.com/questions/79836094/webview-video-player-fullscreen-orientation-watch-history-sync-issues-in-flut,ios;flutter
79836350,ios,2025-12-02T21:48:02+00:00,2025-12-02,1,1,1,True,200,iOS 26 UIButton prominentClearGlass icon color doesn&#39;t adapt to the brightness/darkness of content behind it,https://stackoverflow.com/questions/79836350/ios-26-uibutton-prominentclearglass-icon-color-doesnt-adapt-to-the-brightness-d,ios;swift;swiftui;uibutton;ios26
79836376,ios,2025-12-02T22:26:46+00:00,2025-12-02,1,1,0,False,33,Github Action for test build and run unit tests for iOS library,https://stackoverflow.com/questions/79836376/github-action-for-test-build-and-run-unit-tests-for-ios-library,ios;unit-testing;github-actions
79836599,ios,2025-12-03T06:59:36+00:00,2025-12-03,2,1,1,True,68,iOS UINavigationBar adds title to back button,https://stackoverflow.com/questions/79836599/ios-uinavigationbar-adds-title-to-back-button,ios;swift;swiftui;uinavigationbar
